STT,X,Y
163,0.194675174013921,0.0159377858800132
164,0.195812064965197,0.0146055352999668
165,0.19683294663573,0.0136112694729864
166,0.198422273781902,0.0119508783559827
167,0.199559164733178,0.0106186277759363
168,0.200696055684454,0.00928637719588996
169,0.202285382830626,0.0076259860788863
170,0.203422273781902,0.0062937354988399
171,0.205011600928074,0.00463334438183625
172,0.205916473317865,0.00397706330792177
173,0.206600928074245,0.00297295326483261
174,0.207169373549883,0.00230682797480941
175,0.208190255220417,0.00131256214782895
176,0.209095127610208,0.000656281073914488
177,0.209999999999999,0
